CustomerID,CustomerSegment,Industry,Region,ProductCategory,DealSize,SalesRep,PreviousInteractions,LeadScore,CreatedDate,SalesCycleDays,ClosedDate,Win,ProfitMargin,Profit
1465,Enterprise,Manufacturing,South,CRM,30481.0,Rep4,3,0.17,2024-02-12,33,2024-03-16,0,0.0,0.0
1651,SMB,Finance,West,Analytics,33251.0,Rep1,5,0.15,2024-02-12,12,2024-02-24,0,0.0,0.0
1370,SMB,Retail,South,CRM,18883.0,Rep1,3,0.18,2024-02-12,15,2024-02-27,0,0.0,0.0
804,MidMarket,Healthcare,North,ERP,37186.0,Rep3,4,0.36,2024-02-12,13,2024-02-25,0,0.0,0.0
1625,SMB,Manufacturing,East,Analytics,28834.0,Rep1,4,0.2,2024-02-12,43,2024-03-26,0,0.0,0.0
128,Enterprise,Technology,North,CRM,25368.0,Rep4,6,0.1,2024-02-12,15,2024-02-27,0,0.0,0.0
124,SMB,Manufacturing,North,CRM,27035.0,Rep4,2,0.25,2024-02-12,41,2024-03-24,0,0.0,0.0
74,Enterprise,Finance,South,ERP,26558.0,Rep2,1,0.2,2024-02-12,38,2024-03-21,1,0.2,5311.6
285,MidMarket,Healthcare,East,CRM,36086.0,Rep4,4,0.29,2024-02-12,25,2024-03-08,0,0.0,0.0
637,MidMarket,Healthcare,West,CRM,18698.0,Rep1,3,0.7,2024-02-13,38,2024-03-22,0,0.0,0.0
1691,SMB,Retail,East,ERP,39652.0,Rep1,5,0.19,2024-02-13,11,2024-02-24,1,0.2,7930.4
845,SMB,Manufacturing,East,CRM,23261.0,Rep1,8,0.58,2024-02-13,39,2024-03-23,1,0.25,5815.25
1421,SMB,Healthcare,South,CRM,22171.0,Rep1,1,0.07,2024-02-13,16,2024-02-29,0,0.0,0.0
114,Enterprise,Manufacturing,North,CRM,7533.0,Rep1,8,0.34,2024-02-13,10,2024-02-23,0,0.0,0.0
1147,MidMarket,Manufacturing,North,ERP,17219.0,Rep4,5,0.48,2024-02-13,54,2024-04-07,1,0.23,3960.37
234,SMB,Technology,East,CRM,11069.0,Rep1,3,0.2,2024-02-13,58,2024-04-11,0,0.0,0.0
1552,MidMarket,Technology,North,CRM,14734.0,Rep1,2,0.08,2024-02-13,50,2024-04-03,0,0.0,0.0
925,SMB,Retail,North,Analytics,26130.0,Rep1,3,0.59,2024-02-13,37,2024-03-21,0,0.0,0.0
985,MidMarket,Finance,South,CRM,18621.0,Rep4,6,0.35,2024-02-13,33,2024-03-17,0,0.0,0.0
591,SMB,Healthcare,East,CRM,14208.0,Rep2,3,0.35,2024-02-13,17,2024-03-01,0,0.0,0.0
329,SMB,Manufacturing,South,CRM,23168.0,Rep2,3,0.07,2024-02-13,53,2024-04-06,0,0.0,0.0
1095,SMB,Finance,East,Analytics,17909.0,Rep3,8,0.37,2024-02-13,10,2024-02-23,0,0.0,0.0
407,SMB,Retail,East,CRM,21855.0,Rep2,4,0.33,2024-02-13,18,2024-03-02,0,0.0,0.0
1560,Enterprise,Manufacturing,East,Analytics,22612.0,Rep2,5,0.36,2024-02-13,56,2024-04-09,1,0.31,7009.72
718,Enterprise,Finance,East,ERP,35088.0,Rep2,5,0.22,2024-02-13,15,2024-02-28,0,0.0,0.0
277,MidMarket,Technology,East,Analytics,26367.0,Rep4,2,0.05,2024-02-14,49,2024-04-03,0,0.0,0.0
1685,SMB,Retail,West,CRM,24499.0,Rep2,4,0.28,2024-02-14,32,2024-03-17,0,0.0,0.0
1179,MidMarket,Technology,South,ERP,24160.0,Rep3,6,0.21,2024-02-14,13,2024-02-27,1,0.24,5798.4
1268,SMB,Manufacturing,South,ERP,37552.0,Rep4,2,0.29,2024-02-14,34,2024-03-19,0,0.0,0.0
1392,SMB,Manufacturing,East,ERP,29230.0,Rep2,4,0.28,2024-02-14,45,2024-03-30,0,0.0,0.0
1906,SMB,Healthcare,West,Analytics,20733.0,Rep2,5,0.11,2024-02-14,52,2024-04-06,0,0.0,0.0
222,MidMarket,Technology,South,Analytics,32773.0,Rep3,2,0.41,2024-02-14,30,2024-03-15,0,0.0,0.0
855,SMB,Technology,North,ERP,21783.0,Rep4,4,0.54,2024-02-15,27,2024-03-13,0,0.0,0.0
1575,SMB,Healthcare,East,ERP,22186.0,Rep3,4,0.25,2024-02-15,52,2024-04-07,0,0.0,0.0
1672,Enterprise,Healthcare,North,CRM,11040.0,Rep3,5,0.08,2024-02-15,25,2024-03-11,0,0.0,0.0
233,MidMarket,Technology,North,CRM,26212.0,Rep3,2,0.53,2024-02-15,14,2024-02-29,0,0.0,0.0
1072,SMB,Retail,South,Analytics,18394.0,Rep3,6,0.26,2024-02-15,17,2024-03-03,0,0.0,0.0
351,MidMarket,Manufacturing,East,ERP,25735.0,Rep4,6,0.2,2024-02-15,42,2024-03-28,0,0.0,0.0
791,SMB,Healthcare,West,CRM,26099.0,Rep3,5,0.33,2024-02-15,53,2024-04-08,0,0.0,0.0
1130,SMB,Technology,East,Analytics,17618.0,Rep2,5,0.42,2024-02-15,42,2024-03-28,0,0.0,0.0
596,SMB,Healthcare,East,CRM,12466.0,Rep1,5,0.28,2024-02-15,11,2024-02-26,0,0.0,0.0
1081,MidMarket,Finance,North,CRM,25607.0,Rep4,4,0.41,2024-02-15,25,2024-03-11,0,0.0,0.0
763,SMB,Manufacturing,East,Analytics,26621.0,Rep2,2,0.39,2024-02-15,13,2024-02-28,0,0.0,0.0
1713,MidMarket,Healthcare,East,ERP,38447.0,Rep4,5,0.56,2024-02-15,21,2024-03-07,1,0.23,8842.81
301,SMB,Healthcare,East,CRM,26882.0,Rep2,4,0.36,2024-02-15,45,2024-03-31,0,0.0,0.0
314,Enterprise,Manufacturing,South,CRM,23001.0,Rep1,3,0.29,2024-02-16,36,2024-03-23,0,0.0,0.0
41,SMB,Healthcare,South,Analytics,15847.0,Rep1,4,0.08,2024-02-16,43,2024-03-30,0,0.0,0.0
449,SMB,Healthcare,South,ERP,30254.0,Rep1,5,0.54,2024-02-16,31,2024-03-18,0,0.0,0.0
1270,SMB,Healthcare,West,ERP,9081.0,Rep4,2,0.24,2024-02-16,15,2024-03-02,0,0.0,0.0
1799,SMB,Technology,East,CRM,13460.0,Rep4,4,0.1,2024-02-16,43,2024-03-30,0,0.0,0.0
1231,Enterprise,Manufacturing,North,CRM,26037.0,Rep2,6,0.39,2024-02-16,53,2024-04-09,1,0.26,6769.62
100,SMB,Finance,East,CRM,18941.0,Rep4,6,0.13,2024-02-16,43,2024-03-30,0,0.0,0.0
58,SMB,Finance,North,CRM,20566.0,Rep3,9,0.01,2024-02-16,55,2024-04-11,0,0.0,0.0
443,SMB,Finance,North,ERP,17873.0,Rep2,4,0.17,2024-02-17,46,2024-04-03,0,0.0,0.0
311,SMB,Manufacturing,West,CRM,27185.0,Rep4,5,0.35,2024-02-17,41,2024-03-29,0,0.0,0.0
657,SMB,Retail,East,ERP,24760.0,Rep4,3,0.51,2024-02-17,57,2024-04-14,0,0.0,0.0
1151,MidMarket,Finance,West,Analytics,19754.0,Rep2,1,0.38,2024-02-17,14,2024-03-02,0,0.0,0.0
514,Enterprise,Retail,South,ERP,23809.0,Rep3,5,0.14,2024-02-17,22,2024-03-10,0,0.0,0.0
368,Enterprise,Manufacturing,South,Analytics,35899.0,Rep4,2,0.09,2024-02-17,50,2024-04-07,1,0.35,12564.65
1991,MidMarket,Healthcare,East,CRM,18591.0,Rep2,5,0.14,2024-02-17,42,2024-03-30,0,0.0,0.0
557,SMB,Technology,East,Analytics,26373.0,Rep1,2,0.36,2024-02-17,10,2024-02-27,0,0.0,0.0
1288,SMB,Technology,West,CRM,28032.0,Rep1,2,0.13,2024-02-17,50,2024-04-07,0,0.0,0.0
1154,MidMarket,Finance,West,Analytics,17859.0,Rep2,4,0.1,2024-02-17,48,2024-04-05,0,0.0,0.0
1611,Enterprise,Finance,North,CRM,22514.0,Rep4,3,0.34,2024-02-17,26,2024-03-14,1,0.27,6078.78
829,MidMarket,Retail,East,Analytics,31336.0,Rep2,7,0.43,2024-02-17,47,2024-04-04,0,0.0,0.0
1624,Enterprise,Healthcare,North,CRM,28983.0,Rep4,1,0.21,2024-02-17,54,2024-04-11,0,0.0,0.0
1784,MidMarket,Technology,North,CRM,24989.0,Rep4,3,0.51,2024-02-18,35,2024-03-24,0,0.0,0.0
1218,MidMarket,Retail,South,CRM,29934.0,Rep4,0,0.21,2024-02-18,17,2024-03-06,1,0.28,8381.52
1255,MidMarket,Manufacturing,South,CRM,26372.0,Rep2,4,0.3,2024-02-18,16,2024-03-05,0,0.0,0.0
539,SMB,Manufacturing,West,Analytics,35092.0,Rep1,3,0.23,2024-02-18,52,2024-04-10,0,0.0,0.0
706,Enterprise,Manufacturing,East,CRM,17546.0,Rep4,4,0.46,2024-02-18,35,2024-03-24,0,0.0,0.0
181,SMB,Retail,East,CRM,16412.0,Rep4,2,0.37,2024-02-18,28,2024-03-17,1,0.35,5744.2
397,Enterprise,Manufacturing,South,Analytics,20429.0,Rep3,3,0.2,2024-02-18,33,2024-03-22,0,0.0,0.0
1117,SMB,Manufacturing,South,Analytics,31507.0,Rep3,4,0.23,2024-02-18,51,2024-04-09,0,0.0,0.0
1144,MidMarket,Retail,South,ERP,18430.0,Rep1,7,0.75,2024-02-18,55,2024-04-13,0,0.0,0.0
1187,MidMarket,Healthcare,North,CRM,23906.0,Rep2,4,0.41,2024-02-18,30,2024-03-19,0,0.0,0.0
1176,MidMarket,Technology,East,CRM,26769.0,Rep2,4,0.5,2024-02-19,35,2024-03-25,1,0.31,8298.39
420,MidMarket,Finance,North,ERP,19514.0,Rep4,3,0.29,2024-02-19,51,2024-04-10,0,0.0,0.0
7,SMB,Manufacturing,South,ERP,22642.0,Rep3,5,0.44,2024-02-19,50,2024-04-09,0,0.0,0.0
893,Enterprise,Technology,East,CRM,26416.0,Rep4,6,0.17,2024-02-19,19,2024-03-09,1,0.34,8981.44
1122,Enterprise,Healthcare,East,ERP,41952.0,Rep4,5,0.41,2024-02-19,13,2024-03-03,1,0.18,7551.36
926,SMB,Manufacturing,West,ERP,24314.0,Rep3,5,0.04,2024-02-19,18,2024-03-08,0,0.0,0.0
2,Enterprise,Healthcare,East,CRM,23630.0,Rep3,4,0.09,2024-02-19,24,2024-03-14,0,0.0,0.0
932,Enterprise,Technology,East,Analytics,33191.0,Rep4,1,0.34,2024-02-19,28,2024-03-18,1,0.31,10289.21
1212,SMB,Retail,South,CRM,25516.0,Rep3,3,0.23,2024-02-20,45,2024-04-05,0,0.0,0.0
12,Enterprise,Healthcare,East,ERP,38551.0,Rep2,4,0.3,2024-02-20,56,2024-04-16,0,0.0,0.0
1361,Enterprise,Technology,North,ERP,20777.0,Rep4,5,0.15,2024-02-20,29,2024-03-20,0,0.0,0.0
1216,SMB,Technology,North,ERP,22519.0,Rep2,2,0.22,2024-02-20,19,2024-03-10,0,0.0,0.0
205,MidMarket,Healthcare,East,CRM,40449.0,Rep1,6,0.31,2024-02-20,45,2024-04-05,0,0.0,0.0
1156,MidMarket,Retail,East,ERP,16628.0,Rep2,6,0.17,2024-02-20,52,2024-04-12,0,0.0,0.0
861,MidMarket,Healthcare,West,ERP,17946.0,Rep3,7,0.44,2024-02-20,17,2024-03-08,0,0.0,0.0
297,MidMarket,Manufacturing,East,ERP,17644.0,Rep3,2,0.14,2024-02-20,35,2024-03-26,0,0.0,0.0
1453,Enterprise,Healthcare,West,Analytics,27206.0,Rep3,5,0.39,2024-02-20,14,2024-03-05,0,0.0,0.0
540,SMB,Finance,North,Analytics,17614.0,Rep3,4,0.08,2024-02-20,27,2024-03-18,0,0.0,0.0
863,MidMarket,Retail,East,Analytics,22462.0,Rep4,5,0.46,2024-02-20,37,2024-03-28,0,0.0,0.0
1241,Enterprise,Retail,East,CRM,23245.0,Rep1,3,0.59,2024-02-20,54,2024-04-14,0,0.0,0.0
1556,SMB,Manufacturing,East,CRM,34353.0,Rep2,4,0.16,2024-02-20,53,2024-04-13,0,0.0,0.0
1439,SMB,Retail,East,Analytics,22369.0,Rep1,3,0.49,2024-02-20,30,2024-03-21,0,0.0,0.0
488,SMB,Healthcare,North,Analytics,27183.0,Rep4,6,0.37,2024-02-20,27,2024-03-18,1,0.34,9242.22
1827,SMB,Finance,East,Analytics,21494.0,Rep1,3,0.39,2024-02-20,38,2024-03-29,1,0.41,8812.54
911,MidMarket,Manufacturing,West,ERP,22767.0,Rep1,4,0.12,2024-02-21,48,2024-04-09,0,0.0,0.0
1078,MidMarket,Healthcare,East,ERP,26162.0,Rep2,4,0.1,2024-02-21,52,2024-04-13,0,0.0,0.0
1764,SMB,Retail,East,Analytics,12696.0,Rep1,2,0.32,2024-02-21,43,2024-04-04,1,0.27,3427.92
1909,SMB,Finance,East,CRM,15485.0,Rep3,5,0.5,2024-02-21,51,2024-04-12,0,0.0,0.0
386,Enterprise,Retail,North,CRM,8064.0,Rep4,1,0.28,2024-02-21,47,2024-04-08,0,0.0,0.0
929,MidMarket,Technology,East,ERP,30154.0,Rep3,3,0.26,2024-02-21,57,2024-04-18,0,0.0,0.0
1983,SMB,Finance,North,Analytics,29501.0,Rep3,2,0.17,2024-02-21,37,2024-03-29,0,0.0,0.0
1699,Enterprise,Technology,South,Analytics,16173.0,Rep4,1,0.33,2024-02-21,48,2024-04-09,0,0.0,0.0
839,MidMarket,Retail,South,Analytics,16227.0,Rep4,2,0.24,2024-02-21,12,2024-03-04,0,0.0,0.0
364,MidMarket,Healthcare,East,CRM,41034.0,Rep3,0,0.06,2024-02-22,35,2024-03-28,0,0.0,0.0
1566,SMB,Finance,North,ERP,17718.0,Rep1,3,0.31,2024-02-22,12,2024-03-05,0,0.0,0.0
1687,Enterprise,Technology,North,Analytics,27198.0,Rep3,9,0.21,2024-02-22,52,2024-04-14,1,0.26,7071.48
1252,SMB,Finance,East,CRM,19463.0,Rep2,4,0.24,2024-02-22,49,2024-04-11,0,0.0,0.0
1608,Enterprise,Retail,South,Analytics,21239.0,Rep2,0,0.36,2024-02-22,28,2024-03-21,1,0.41,8707.99
1881,MidMarket,Finance,West,CRM,12083.0,Rep2,3,0.12,2024-02-22,31,2024-03-24,0,0.0,0.0
393,SMB,Healthcare,North,ERP,11625.0,Rep3,5,0.19,2024-02-22,53,2024-04-15,0,0.0,0.0
1249,Enterprise,Healthcare,East,CRM,17848.0,Rep4,3,0.14,2024-02-22,34,2024-03-27,0,0.0,0.0
608,SMB,Technology,East,ERP,21264.0,Rep1,1,0.16,2024-02-22,10,2024-03-03,0,0.0,0.0
1066,MidMarket,Healthcare,North,Analytics,38007.0,Rep1,4,0.2,2024-02-22,25,2024-03-18,0,0.0,0.0
1027,Enterprise,Manufacturing,South,CRM,31286.0,Rep4,3,0.28,2024-02-22,48,2024-04-10,0,0.0,0.0
1092,MidMarket,Retail,West,ERP,24301.0,Rep2,5,0.24,2024-02-22,40,2024-04-02,0,0.0,0.0
413,Enterprise,Retail,East,ERP,24700.0,Rep3,4,0.12,2024-02-22,28,2024-03-21,0,0.0,0.0
444,SMB,Finance,East,ERP,30754.0,Rep2,3,0.14,2024-02-23,19,2024-03-13,1,0.15,4613.1
874,SMB,Technology,South,ERP,29500.0,Rep3,1,0.06,2024-02-23,26,2024-03-20,0,0.0,0.0
597,MidMarket,Technology,South,Analytics,15495.0,Rep4,2,0.26,2024-02-23,12,2024-03-06,0,0.0,0.0
1613,MidMarket,Healthcare,South,ERP,25673.0,Rep3,3,0.12,2024-02-23,23,2024-03-17,0,0.0,0.0
1307,MidMarket,Retail,West,ERP,13425.0,Rep3,7,0.24,2024-02-23,40,2024-04-03,0,0.0,0.0
1944,MidMarket,Retail,West,CRM,33197.0,Rep4,3,0.17,2024-02-23,11,2024-03-05,1,0.31,10291.07
9,MidMarket,Retail,South,Analytics,35629.0,Rep3,5,0.1,2024-02-23,51,2024-04-14,0,0.0,0.0
1470,MidMarket,Technology,East,Analytics,33008.0,Rep3,6,0.26,2024-02-23,14,2024-03-08,0,0.0,0.0
1485,SMB,Finance,East,ERP,33578.0,Rep2,10,0.25,2024-02-23,31,2024-03-25,0,0.0,0.0
1467,Enterprise,Retail,West,ERP,36781.0,Rep2,5,0.25,2024-02-23,51,2024-04-14,1,0.29,10666.49
308,SMB,Healthcare,West,CRM,24003.0,Rep1,3,0.53,2024-02-23,35,2024-03-29,0,0.0,0.0
8,Enterprise,Technology,East,CRM,17506.0,Rep2,4,0.19,2024-02-23,38,2024-04-01,1,0.34,5952.04
119,Enterprise,Technology,South,Analytics,21453.0,Rep2,6,0.17,2024-02-23,15,2024-03-09,0,0.0,0.0
1943,MidMarket,Technology,East,ERP,34745.0,Rep4,2,0.26,2024-02-23,51,2024-04-14,0,0.0,0.0
1211,SMB,Manufacturing,North,CRM,34102.0,Rep1,4,0.22,2024-02-23,49,2024-04-12,0,0.0,0.0
123,SMB,Manufacturing,South,ERP,26059.0,Rep3,4,0.42,2024-02-23,13,2024-03-07,0,0.0,0.0
745,SMB,Technology,West,ERP,32720.0,Rep4,5,0.06,2024-02-23,11,2024-03-05,1,0.25,8180.0
68,Enterprise,Finance,South,ERP,16494.0,Rep1,3,0.05,2024-02-23,27,2024-03-21,0,0.0,0.0
467,SMB,Retail,North,CRM,23341.0,Rep4,0,0.51,2024-02-23,54,2024-04-17,0,0.0,0.0
1109,MidMarket,Finance,North,Analytics,22155.0,Rep2,6,0.26,2024-02-24,26,2024-03-21,0,0.0,0.0
650,SMB,Healthcare,North,Analytics,28906.0,Rep1,3,0.12,2024-02-24,56,2024-04-20,0,0.0,0.0
958,SMB,Technology,West,ERP,20886.0,Rep4,4,0.19,2024-02-24,36,2024-03-31,0,0.0,0.0
1652,SMB,Healthcare,West,ERP,16656.0,Rep2,4,0.32,2024-02-24,41,2024-04-05,1,0.23,3830.88
20,SMB,Finance,South,ERP,12950.0,Rep1,4,0.17,2024-02-24,25,2024-03-20,0,0.0,0.0
903,SMB,Manufacturing,West,CRM,33242.0,Rep1,1,0.31,2024-02-24,50,2024-04-14,0,0.0,0.0
1747,SMB,Manufacturing,East,Analytics,8461.0,Rep2,2,0.2,2024-02-24,29,2024-03-24,0,0.0,0.0
521,MidMarket,Retail,East,ERP,16921.0,Rep3,5,0.07,2024-02-24,10,2024-03-05,0,0.0,0.0
1587,MidMarket,Retail,North,Analytics,16070.0,Rep4,3,0.17,2024-02-24,26,2024-03-21,1,0.44,7070.8
1025,Enterprise,Healthcare,South,CRM,11339.0,Rep1,2,0.17,2024-02-24,24,2024-03-19,1,0.24,2721.36
1895,MidMarket,Finance,East,CRM,17548.0,Rep1,4,0.1,2024-02-24,53,2024-04-17,0,0.0,0.0
1049,Enterprise,Healthcare,South,ERP,22693.0,Rep3,5,0.56,2024-02-24,47,2024-04-11,0,0.0,0.0
700,SMB,Healthcare,South,CRM,34156.0,Rep4,5,0.36,2024-02-24,59,2024-04-23,0,0.0,0.0
1684,Enterprise,Finance,East,CRM,35863.0,Rep4,5,0.02,2024-02-24,36,2024-03-31,0,0.0,0.0
1750,SMB,Technology,South,CRM,33884.0,Rep4,4,0.31,2024-02-25,36,2024-04-01,1,0.24,8132.16
1065,SMB,Retail,West,ERP,14360.0,Rep4,3,0.05,2024-02-25,49,2024-04-14,0,0.0,0.0
1194,MidMarket,Retail,West,Analytics,31012.0,Rep4,4,0.12,2024-02-25,59,2024-04-24,1,0.28,8683.36
464,MidMarket,Finance,North,ERP,31305.0,Rep4,5,0.38,2024-02-25,19,2024-03-15,0,0.0,0.0
1507,MidMarket,Manufacturing,West,Analytics,7844.0,Rep2,3,0.36,2024-02-25,51,2024-04-16,0,0.0,0.0
1506,SMB,Manufacturing,South,CRM,44052.0,Rep4,5,0.35,2024-02-25,48,2024-04-13,0,0.0,0.0
1606,MidMarket,Manufacturing,East,ERP,26953.0,Rep4,2,0.04,2024-02-25,37,2024-04-02,0,0.0,0.0
1369,SMB,Retail,South,CRM,30453.0,Rep3,3,0.29,2024-02-25,26,2024-03-22,0,0.0,0.0
549,MidMarket,Technology,West,Analytics,27422.0,Rep3,10,0.1,2024-02-25,20,2024-03-16,0,0.0,0.0
948,Enterprise,Retail,West,ERP,17196.0,Rep2,4,0.56,2024-02-25,52,2024-04-17,0,0.0,0.0
1777,MidMarket,Manufacturing,East,Analytics,31124.0,Rep2,5,0.21,2024-02-25,35,2024-03-31,0,0.0,0.0
603,SMB,Manufacturing,North,CRM,21456.0,Rep1,8,0.35,2024-02-26,49,2024-04-15,0,0.0,0.0
946,SMB,Technology,West,Analytics,32058.0,Rep4,2,0.21,2024-02-26,27,2024-03-24,0,0.0,0.0
1868,SMB,Finance,East,CRM,29509.0,Rep4,4,0.13,2024-02-26,45,2024-04-11,0,0.0,0.0
1951,SMB,Technology,East,Analytics,13474.0,Rep2,3,0.18,2024-02-26,53,2024-04-19,0,0.0,0.0
1504,SMB,Retail,West,CRM,13207.0,Rep3,4,0.2,2024-02-26,53,2024-04-19,0,0.0,0.0
580,SMB,Manufacturing,East,Analytics,17901.0,Rep2,0,0.41,2024-02-26,36,2024-04-02,0,0.0,0.0
683,SMB,Technology,North,Analytics,19798.0,Rep2,3,0.1,2024-02-26,50,2024-04-16,1,0.25,4949.5
304,MidMarket,Manufacturing,West,Analytics,25021.0,Rep3,3,0.28,2024-02-27,55,2024-04-22,0,0.0,0.0
1488,MidMarket,Manufacturing,South,ERP,25027.0,Rep4,5,0.48,2024-02-27,46,2024-04-13,1,0.25,6256.75
805,SMB,Manufacturing,West,CRM,31239.0,Rep4,2,0.51,2024-02-27,38,2024-04-05,0,0.0,0.0
102,MidMarket,Healthcare,East,Analytics,34874.0,Rep1,7,0.12,2024-02-27,24,2024-03-22,0,0.0,0.0
1363,MidMarket,Finance,South,CRM,33065.0,Rep2,3,0.11,2024-02-27,29,2024-03-27,0,0.0,0.0
1348,SMB,Finance,West,ERP,24735.0,Rep2,4,0.13,2024-02-27,21,2024-03-19,0,0.0,0.0
1165,SMB,Retail,South,Analytics,29521.0,Rep4,4,0.48,2024-02-27,51,2024-04-18,0,0.0,0.0
1479,MidMarket,Finance,East,ERP,26481.0,Rep1,1,0.29,2024-02-27,20,2024-03-18,0,0.0,0.0
1741,Enterprise,Finance,West,ERP,24365.0,Rep1,6,0.33,2024-02-28,47,2024-04-15,0,0.0,0.0
4,MidMarket,Finance,North,CRM,24119.0,Rep3,1,0.24,2024-02-28,11,2024-03-10,0,0.0,0.0
1997,Enterprise,Manufacturing,South,CRM,26616.0,Rep2,2,0.12,2024-02-28,23,2024-03-22,0,0.0,0.0
378,SMB,Manufacturing,South,CRM,36029.0,Rep2,7,0.64,2024-02-28,46,2024-04-14,0,0.0,0.0
153,SMB,Manufacturing,West,Analytics,16470.0,Rep2,4,0.21,2024-02-28,59,2024-04-27,0,0.0,0.0
1466,SMB,Healthcare,North,ERP,25970.0,Rep3,3,0.42,2024-02-28,28,2024-03-27,0,0.0,0.0
1877,MidMarket,Technology,North,Analytics,17192.0,Rep3,4,0.23,2024-02-28,35,2024-04-03,0,0.0,0.0
159,SMB,Healthcare,West,ERP,14545.0,Rep4,6,0.21,2024-02-28,56,2024-04-24,0,0.0,0.0
1908,SMB,Manufacturing,North,CRM,12083.0,Rep1,4,0.23,2024-02-28,22,2024-03-21,0,0.0,0.0
621,SMB,Technology,North,CRM,16695.0,Rep4,4,0.31,2024-02-28,35,2024-04-03,0,0.0,0.0
732,Enterprise,Healthcare,South,Analytics,19306.0,Rep4,0,0.3,2024-02-29,11,2024-03-11,0,0.0,0.0
224,SMB,Healthcare,South,Analytics,18845.0,Rep2,2,0.48,2024-02-29,19,2024-03-19,0,0.0,0.0
677,SMB,Healthcare,East,CRM,21634.0,Rep2,3,0.43,2024-02-29,51,2024-04-20,0,0.0,0.0
731,SMB,Manufacturing,North,CRM,25228.0,Rep3,6,0.2,2024-02-29,12,2024-03-12,1,0.32,8072.96
1213,SMB,Retail,West,ERP,25856.0,Rep1,4,0.27,2024-02-29,33,2024-04-02,0,0.0,0.0
980,MidMarket,Finance,West,ERP,27173.0,Rep4,3,0.46,2024-02-29,19,2024-03-19,0,0.0,0.0
72,SMB,Retail,East,ERP,28597.0,Rep3,2,0.17,2024-02-29,17,2024-03-17,0,0.0,0.0
1597,SMB,Healthcare,South,Analytics,42436.0,Rep4,4,0.13,2024-02-29,27,2024-03-27,0,0.0,0.0
412,Enterprise,Manufacturing,West,ERP,36747.0,Rep2,6,0.23,2024-02-29,31,2024-03-31,1,0.22,8084.34
778,MidMarket,Healthcare,South,CRM,24275.0,Rep4,2,0.07,2024-03-01,35,2024-04-05,0,0.0,0.0
1032,MidMarket,Technology,North,Analytics,21537.0,Rep1,2,0.31,2024-03-01,32,2024-04-02,1,0.4,8614.8
273,Enterprise,Healthcare,East,Analytics,32320.0,Rep2,4,0.17,2024-03-01,56,2024-04-26,0,0.0,0.0
1712,SMB,Retail,South,Analytics,17423.0,Rep2,5,0.26,2024-03-01,13,2024-03-14,0,0.0,0.0
265,Enterprise,Technology,West,CRM,17189.0,Rep1,3,0.43,2024-03-01,12,2024-03-13,0,0.0,0.0
1293,MidMarket,Manufacturing,North,Analytics,12397.0,Rep4,5,0.12,2024-03-01,17,2024-03-18,1,0.3,3719.1
318,SMB,Retail,West,ERP,23299.0,Rep4,3,0.49,2024-03-01,13,2024-03-14,1,0.26,6057.74
1418,SMB,Technology,North,ERP,21077.0,Rep1,2,0.35,2024-03-01,18,2024-03-19,0,0.0,0.0
70,Enterprise,Manufacturing,North,Analytics,35570.0,Rep4,5,0.18,2024-03-01,20,2024-03-21,0,0.0,0.0
88,MidMarket,Technology,South,CRM,16676.0,Rep1,3,0.13,2024-03-01,42,2024-04-12,1,0.26,4335.76
979,SMB,Healthcare,South,ERP,31741.0,Rep1,2,0.33,2024-03-01,31,2024-04-01,0,0.0,0.0
1424,SMB,Finance,East,ERP,19891.0,Rep3,4,0.22,2024-03-01,33,2024-04-03,0,0.0,0.0
28,MidMarket,Finance,North,CRM,17653.0,Rep3,2,0.46,2024-03-01,51,2024-04-21,1,0.28,4942.84
565,SMB,Manufacturing,West,CRM,14251.0,Rep1,4,0.44,2024-03-01,46,2024-04-16,0,0.0,0.0
194,MidMarket,Technology,South,ERP,17180.0,Rep1,0,0.34,2024-03-01,41,2024-04-11,0,0.0,0.0
474,Enterprise,Technology,South,Analytics,22883.0,Rep4,5,0.27,2024-03-01,26,2024-03-27,0,0.0,0.0
1822,SMB,Manufacturing,North,ERP,19641.0,Rep3,5,0.33,2024-03-01,27,2024-03-28,0,0.0,0.0
1682,Enterprise,Healthcare,South,CRM,32022.0,Rep2,1,0.1,2024-03-02,59,2024-04-30,0,0.0,0.0
1383,Enterprise,Finance,South,CRM,28708.0,Rep3,5,0.53,2024-03-02,45,2024-04-16,0,0.0,0.0
1217,SMB,Retail,North,CRM,28756.0,Rep3,2,0.29,2024-03-02,13,2024-03-15,1,0.28,8051.68
1960,MidMarket,Technology,West,CRM,27540.0,Rep3,3,0.32,2024-03-02,35,2024-04-06,1,0.3,8262.0
182,SMB,Healthcare,North,Analytics,29791.0,Rep3,4,0.26,2024-03-02,56,2024-04-27,0,0.0,0.0
5,SMB,Finance,West,ERP,34343.0,Rep3,2,0.22,2024-03-02,15,2024-03-17,0,0.0,0.0
1085,Enterprise,Technology,East,Analytics,19228.0,Rep1,5,0.2,2024-03-02,31,2024-04-02,0,0.0,0.0
1060,MidMarket,Technology,South,Analytics,19514.0,Rep4,5,0.17,2024-03-02,49,2024-04-20,0,0.0,0.0
1830,SMB,Retail,South,ERP,27449.0,Rep1,2,0.31,2024-03-02,57,2024-04-28,0,0.0,0.0
106,SMB,Technology,North,Analytics,10734.0,Rep4,7,0.17,2024-03-03,18,2024-03-21,0,0.0,0.0
